cost,episode
26,0
6,1
72,2
8,3
87,4
2,5
91,6
96,7
2,8
56,9
57,10
4,11
4,12
62,13
4,14
52,15
2,16
2,17
53,18
2,19
2,20
51,21
2,22
6,23
54,24
10,25
58,26
51,27
4,28
4,29
51,30
2,31
2,32
51,33
2,34
2,35
2,36
78,37
2,38
56,39
8,40
26,41
10,42
51,43
8,44
4,45
24,46
70,47
166,48
51,49
100,50
6,51
10,52
58,53
53,54
51,55
53,56
4,57
6,58
100,59
4,60
51,61
51,62
57,63
2,64
4,65
52,66
2,67
51,68
6,69
2,70
2,71
71,72
2,73
46,74
4,75
2,76
8,77
52,78
51,79
2,80
52,81
2,82
2,83
2,84
51,85
18,86
10,87
2,88
51,89
52,90
94,91
51,92
8,93
60,94
10,95
8,96
2,97
56,98
10,99
51,100
4,101
2,102
51,103
61,104
51,105
2,106
86,107
2,108
2,109
2,110
51,111
14,112
4,113
4,114
101,115
60,116
51,117
53,118
84,119
63,120
2,121
2,122
2,123
60,124
61,125
2,126
53,127
52,128
56,129
26,130
100,131
51,132
2,133
52,134
6,135
16,136
14,137
162,138
4,139
51,140
53,141
2,142
51,143
63,144
2,145
53,146
57,147
4,148
68,149
51,150
56,151
64,152
2,153
51,154
4,155
2,156
51,157
86,158
81,159
73,160
96,161
42,162
68,163
2,164
51,165
12,166
4,167
2,168
51,169
63,170
53,171
2,172
51,173
66,174
6,175
68,176
2,177
2,178
2,179
74,180
70,181
2,182
2,183
2,184
53,185
2,186
2,187
51,188
8,189
99,190
2,191
4,192
4,193
51,194
59,195
102,196
52,197
2,198
18,199
2,200
58,201
51,202
6,203
2,204
52,205
70,206
51,207
2,208
2,209
50,210
59,211
56,212
58,213
16,214
22,215
122,216
74,217
54,218
51,219
51,220
58,221
59,222
59,223
51,224
51,225
55,226
2,227
60,228
56,229
65,230
2,231
51,232
2,233
57,234
48,235
72,236
51,237
24,238
79,239
2,240
2,241
2,242
55,243
8,244
6,245
2,246
52,247
4,248
51,249
106,250
2,251
6,252
4,253
2,254
142,255
34,256
8,257
51,258
60,259
6,260
34,261
4,262
55,263
51,264
91,265
66,266
2,267
70,268
2,269
60,270
4,271
66,272
4,273
64,274
2,275
2,276
4,277
51,278
52,279
51,280
193,281
53,282
2,283
4,284
53,285
2,286
6,287
2,288
2,289
52,290
2,291
2,292
63,293
80,294
2,295
51,296
118,297
86,298
4,299
59,300
12,301
2,302
53,303
10,304
2,305
60,306
51,307
95,308
2,309
66,310
46,311
51,312
46,313
70,314
2,315
55,316
93,317
51,318
61,319
86,320
32,321
55,322
2,323
2,324
51,325
4,326
2,327
30,328
8,329
4,330
2,331
56,332
53,333
51,334
82,335
2,336
26,337
51,338
52,339
6,340
8,341
51,342
52,343
71,344
54,345
52,346
4,347
2,348
58,349
94,350
56,351
54,352
52,353
90,354
16,355
34,356
52,357
51,358
96,359
59,360
51,361
52,362
10,363
54,364
55,365
52,366
77,367
2,368
51,369
60,370
51,371
77,372
52,373
100,374
2,375
144,376
2,377
2,378
2,379
2,380
2,381
53,382
10,383
103,384
51,385
14,386
18,387
65,388
4,389
52,390
51,391
2,392
188,393
2,394
51,395
14,396
4,397
54,398
64,399
51,400
12,401
2,402
4,403
6,404
2,405
56,406
52,407
51,408
60,409
60,410
52,411
54,412
4,413
64,414
51,415
36,416
70,417
75,418
51,419
53,420
38,421
4,422
128,423
2,424
2,425
53,426
51,427
16,428
4,429
54,430
53,431
51,432
58,433
2,434
51,435
22,436
26,437
51,438
53,439
90,440
53,441
59,442
66,443
51,444
32,445
51,446
4,447
2,448
56,449
50,450
51,451
8,452
14,453
10,454
30,455
91,456
60,457
60,458
4,459
2,460
56,461
105,462
12,463
2,464
51,465
62,466
2,467
78,468
52,469
53,470
53,471
99,472
55,473
69,474
51,475
51,476
90,477
8,478
52,479
50,480
52,481
2,482
10,483
145,484
2,485
2,486
2,487
4,488
71,489
2,490
4,491
2,492
6,493
51,494
52,495
78,496
2,497
52,498
4,499
51,500
8,501
22,502
2,503
51,504
54,505
56,506
87,507
71,508
2,509
59,510
18,511
54,512
4,513
58,514
2,515
53,516
16,517
12,518
2,519
4,520
6,521
4,522
51,523
2,524
2,525
51,526
14,527
94,528
2,529
2,530
86,531
2,532
52,533
2,534
4,535
135,536
51,537
53,538
4,539
2,540
57,541
58,542
6,543
52,544
6,545
51,546
176,547
6,548
51,549
14,550
2,551
56,552
51,553
2,554
69,555
54,556
2,557
83,558
2,559
55,560
51,561
62,562
53,563
2,564
56,565
2,566
82,567
113,568
18,569
6,570
51,571
53,572
2,573
60,574
51,575
2,576
18,577
2,578
2,579
14,580
4,581
66,582
2,583
57,584
51,585
52,586
54,587
53,588
55,589
2,590
2,591
51,592
36,593
6,594
2,595
2,596
84,597
57,598
61,599
51,600
56,601
4,602
72,603
4,604
4,605
89,606
52,607
122,608
32,609
52,610
92,611
57,612
54,613
64,614
51,615
51,616
55,617
53,618
2,619
20,620
71,621
85,622
53,623
80,624
56,625
63,626
51,627
53,628
51,629
76,630
8,631
51,632
156,633
72,634
51,635
4,636
83,637
8,638
51,639
53,640
66,641
51,642
56,643
38,644
53,645
59,646
6,647
52,648
85,649
2,650
57,651
26,652
74,653
51,654
64,655
52,656
69,657
2,658
51,659
6,660
4,661
64,662
68,663
52,664
51,665
51,666
51,667
54,668
68,669
20,670
55,671
6,672
4,673
55,674
104,675
108,676
51,677
20,678
51,679
6,680
52,681
46,682
2,683
14,684
53,685
51,686
51,687
53,688
56,689
10,690
2,691
51,692
59,693
60,694
57,695
50,696
14,697
51,698
2,699
4,700
14,701
51,702
86,703
2,704
2,705
40,706
6,707
62,708
53,709
12,710
51,711
10,712
2,713
83,714
73,715
99,716
65,717
51,718
51,719
51,720
6,721
2,722
51,723
53,724
12,725
59,726
52,727
2,728
51,729
14,730
58,731
6,732
4,733
52,734
52,735
52,736
16,737
81,738
80,739
4,740
51,741
46,742
4,743
51,744
84,745
52,746
101,747
10,748
44,749
10,750
51,751
52,752
51,753
8,754
14,755
54,756
74,757
2,758
4,759
12,760
38,761
4,762
51,763
22,764
54,765
55,766
110,767
4,768
2,769
51,770
4,771
18,772
69,773
53,774
54,775
20,776
60,777
53,778
54,779
12,780
102,781
18,782
51,783
82,784
51,785
51,786
53,787
4,788
98,789
51,790
51,791
8,792
2,793
54,794
80,795
61,796
57,797
12,798
38,799
51,800
51,801
52,802
101,803
51,804
51,805
2,806
58,807
8,808
90,809
53,810
55,811
14,812
51,813
14,814
51,815
104,816
98,817
55,818
124,819
6,820
51,821
51,822
79,823
52,824
52,825
51,826
60,827
2,828
84,829
4,830
55,831
2,832
58,833
51,834
51,835
54,836
57,837
92,838
68,839
2,840
101,841
2,842
2,843
64,844
88,845
