cost,episode
396,0
333,1
248,2
295,3
414,4
122,5
325,6
381,7
310,8
174,9
139,10
329,11
18,12
298,13
53,14
179,15
242,16
53,17
82,18
108,19
174,20
27,21
286,22
28,23
208,24
41,25
287,26
39,27
84,28
84,29
140,30
289,31
172,32
47,33
155,34
67,35
176,36
91,37
272,38
8,39
67,40
53,41
100,42
32,43
274,44
43,45
36,46
243,47
94,48
82,49
122,50
57,51
143,52
168,53
75,54
154,55
18,56
35,57
34,58
38,59
108,60
32,61
274,62
92,63
26,64
80,65
164,66
97,67
70,68
137,69
94,70
32,71
49,72
49,73
19,74
76,75
165,76
99,77
39,78
40,79
277,80
65,81
26,82
12,83
73,84
53,85
134,86
37,87
112,88
45,89
22,90
76,91
39,92
66,93
135,94
106,95
155,96
18,97
134,98
176,99
33,100
113,101
38,102
67,103
21,104
35,105
18,106
32,107
39,108
36,109
38,110
28,111
77,112
30,113
31,114
30,115
110,116
139,117
12,118
207,119
26,120
124,121
17,122
131,123
56,124
21,125
20,126
10,127
16,128
26,129
84,130
31,131
34,132
40,133
20,134
40,135
138,136
59,137
90,138
25,139
46,140
23,141
53,142
14,143
17,144
107,145
22,146
217,147
14,148
104,149
58,150
98,151
43,152
60,153
24,154
38,155
142,156
23,157
63,158
37,159
25,160
52,161
83,162
93,163
22,164
12,165
72,166
69,167
49,168
10,169
227,170
30,171
56,172
105,173
27,174
41,175
59,176
39,177
56,178
21,179
56,180
20,181
36,182
23,183
16,184
18,185
21,186
6,187
64,188
54,189
65,190
22,191
205,192
16,193
54,194
18,195
28,196
89,197
50,198
16,199
38,200
29,201
36,202
44,203
92,204
28,205
18,206
51,207
27,208
58,209
18,210
56,211
110,212
26,213
28,214
74,215
10,216
61,217
34,218
62,219
32,220
97,221
24,222
38,223
51,224
24,225
49,226
27,227
14,228
35,229
29,230
60,231
115,232
61,233
40,234
21,235
85,236
16,237
57,238
36,239
27,240
66,241
43,242
63,243
22,244
14,245
14,246
21,247
29,248
30,249
229,250
225,251
48,252
34,253
36,254
49,255
49,256
55,257
17,258
12,259
25,260
43,261
59,262
41,263
24,264
9,265
21,266
33,267
17,268
8,269
26,270
65,271
39,272
47,273
102,274
64,275
30,276
37,277
22,278
33,279
16,280
30,281
45,282
46,283
14,284
10,285
39,286
35,287
26,288
16,289
50,290
50,291
24,292
16,293
54,294
17,295
13,296
29,297
10,298
37,299
20,300
16,301
12,302
45,303
27,304
63,305
14,306
25,307
33,308
22,309
26,310
25,311
23,312
10,313
19,314
17,315
28,316
29,317
23,318
31,319
115,320
33,321
16,322
35,323
12,324
62,325
8,326
15,327
22,328
10,329
22,330
28,331
34,332
31,333
28,334
37,335
16,336
66,337
16,338
101,339
19,340
50,341
29,342
15,343
25,344
50,345
12,346
27,347
51,348
63,349
14,350
25,351
33,352
34,353
42,354
6,355
47,356
28,357
34,358
31,359
27,360
8,361
62,362
29,363
27,364
20,365
30,366
47,367
12,368
79,369
57,370
41,371
28,372
35,373
71,374
84,375
22,376
36,377
24,378
49,379
18,380
41,381
13,382
48,383
15,384
14,385
46,386
27,387
36,388
24,389
31,390
87,391
33,392
84,393
29,394
10,395
48,396
15,397
24,398
73,399
32,400
22,401
29,402
15,403
38,404
39,405
25,406
14,407
36,408
26,409
20,410
25,411
17,412
24,413
16,414
30,415
30,416
30,417
19,418
22,419
8,420
6,421
10,422
66,423
14,424
18,425
31,426
41,427
14,428
14,429
20,430
15,431
46,432
36,433
25,434
31,435
57,436
28,437
21,438
66,439
13,440
28,441
44,442
72,443
10,444
23,445
34,446
14,447
18,448
32,449
10,450
14,451
36,452
14,453
77,454
8,455
14,456
56,457
25,458
10,459
28,460
12,461
6,462
24,463
18,464
45,465
24,466
6,467
20,468
48,469
18,470
19,471
34,472
41,473
10,474
22,475
23,476
27,477
20,478
22,479
8,480
22,481
20,482
41,483
30,484
36,485
36,486
4,487
27,488
24,489
52,490
10,491
15,492
17,493
18,494
18,495
12,496
83,497
28,498
18,499
16,500
39,501
14,502
14,503
32,504
37,505
14,506
28,507
25,508
29,509
28,510
49,511
42,512
12,513
37,514
16,515
20,516
45,517
45,518
83,519
30,520
28,521
22,522
28,523
10,524
33,525
6,526
44,527
20,528
19,529
12,530
26,531
12,532
8,533
54,534
28,535
35,536
8,537
61,538
26,539
29,540
12,541
14,542
10,543
30,544
18,545
18,546
31,547
20,548
54,549
48,550
30,551
16,552
14,553
26,554
18,555
20,556
22,557
36,558
19,559
21,560
10,561
12,562
24,563
11,564
22,565
20,566
45,567
22,568
15,569
21,570
32,571
17,572
37,573
28,574
18,575
12,576
22,577
21,578
18,579
36,580
15,581
18,582
22,583
22,584
43,585
73,586
25,587
16,588
31,589
38,590
14,591
51,592
16,593
66,594
25,595
14,596
12,597
12,598
26,599
8,600
18,601
40,602
21,603
64,604
26,605
16,606
16,607
15,608
26,609
22,610
19,611
46,612
19,613
22,614
18,615
26,616
16,617
15,618
10,619
25,620
10,621
37,622
22,623
28,624
22,625
16,626
32,627
33,628
49,629
27,630
6,631
34,632
12,633
20,634
14,635
8,636
53,637
8,638
24,639
27,640
12,641
10,642
31,643
15,644
25,645
43,646
32,647
76,648
10,649
30,650
6,651
13,652
12,653
23,654
27,655
22,656
33,657
13,658
63,659
34,660
21,661
21,662
10,663
26,664
28,665
6,666
48,667
38,668
31,669
14,670
20,671
14,672
28,673
27,674
30,675
10,676
10,677
11,678
56,679
36,680
38,681
23,682
38,683
8,684
14,685
16,686
18,687
15,688
10,689
10,690
35,691
12,692
22,693
15,694
37,695
18,696
26,697
71,698
10,699
19,700
14,701
21,702
54,703
19,704
30,705
45,706
16,707
12,708
10,709
15,710
22,711
10,712
10,713
35,714
32,715
18,716
28,717
14,718
16,719
18,720
8,721
36,722
21,723
18,724
28,725
21,726
35,727
31,728
10,729
46,730
23,731
16,732
32,733
36,734
13,735
33,736
27,737
12,738
29,739
37,740
37,741
12,742
48,743
31,744
8,745
34,746
16,747
8,748
12,749
21,750
12,751
36,752
31,753
15,754
23,755
34,756
25,757
55,758
25,759
10,760
15,761
33,762
17,763
15,764
53,765
22,766
19,767
17,768
8,769
40,770
22,771
12,772
14,773
42,774
22,775
24,776
20,777
18,778
56,779
6,780
10,781
31,782
20,783
24,784
12,785
31,786
23,787
73,788
8,789
34,790
25,791
17,792
61,793
8,794
10,795
12,796
75,797
8,798
16,799
14,800
25,801
25,802
26,803
14,804
22,805
12,806
34,807
40,808
21,809
40,810
31,811
38,812
21,813
29,814
32,815
68,816
15,817
11,818
22,819
12,820
22,821
20,822
53,823
17,824
8,825
14,826
40,827
12,828
12,829
16,830
24,831
21,832
28,833
13,834
20,835
8,836
14,837
15,838
8,839
55,840
27,841
12,842
14,843
43,844
16,845
30,846
13,847
10,848
10,849
31,850
12,851
16,852
10,853
26,854
19,855
10,856
25,857
49,858
24,859
12,860
8,861
42,862
29,863
18,864
13,865
22,866
33,867
17,868
8,869
11,870
25,871
32,872
48,873
16,874
34,875
8,876
12,877
16,878
8,879
30,880
6,881
11,882
34,883
23,884
21,885
15,886
10,887
20,888
18,889
15,890
37,891
8,892
16,893
15,894
24,895
10,896
24,897
24,898
26,899
15,900
15,901
14,902
30,903
20,904
10,905
24,906
11,907
55,908
33,909
12,910
10,911
15,912
14,913
17,914
21,915
30,916
21,917
25,918
21,919
32,920
13,921
29,922
15,923
48,924
17,925
17,926
19,927
22,928
24,929
48,930
14,931
10,932
34,933
21,934
20,935
14,936
16,937
28,938
27,939
36,940
16,941
13,942
16,943
6,944
14,945
20,946
12,947
62,948
15,949
29,950
40,951
43,952
25,953
17,954
30,955
13,956
25,957
10,958
10,959
12,960
10,961
10,962
22,963
38,964
43,965
29,966
10,967
24,968
14,969
13,970
47,971
39,972
15,973
24,974
10,975
10,976
24,977
43,978
6,979
17,980
12,981
27,982
24,983
19,984
48,985
10,986
32,987
12,988
62,989
6,990
18,991
13,992
32,993
46,994
35,995
22,996
8,997
36,998
33,999
16,1000
13,1001
14,1002
16,1003
8,1004
48,1005
14,1006
40,1007
6,1008
18,1009
16,1010
29,1011
6,1012
27,1013
33,1014
34,1015
6,1016
12,1017
20,1018
22,1019
23,1020
16,1021
24,1022
20,1023
8,1024
14,1025
18,1026
8,1027
18,1028
10,1029
13,1030
8,1031
30,1032
58,1033
14,1034
14,1035
42,1036
12,1037
12,1038
15,1039
10,1040
6,1041
8,1042
10,1043
27,1044
12,1045
10,1046
24,1047
16,1048
38,1049
14,1050
24,1051
47,1052
12,1053
22,1054
30,1055
19,1056
29,1057
12,1058
50,1059
10,1060
18,1061
36,1062
16,1063
8,1064
24,1065
15,1066
10,1067
17,1068
28,1069
16,1070
18,1071
10,1072
20,1073
10,1074
15,1075
35,1076
10,1077
23,1078
16,1079
8,1080
8,1081
14,1082
14,1083
8,1084
24,1085
20,1086
14,1087
