cost,episode
54,0
6,1
58,2
2,3
28,4
54,5
51,6
71,7
20,8
2,9
124,10
59,11
68,12
107,13
54,14
96,15
60,16
53,17
75,18
64,19
51,20
53,21
152,22
12,23
140,24
14,25
59,26
68,27
8,28
106,29
4,30
48,31
82,32
57,33
4,34
71,35
60,36
51,37
87,38
56,39
2,40
117,41
52,42
55,43
54,44
52,45
64,46
54,47
79,48
6,49
42,50
59,51
10,52
70,53
91,54
80,55
108,56
94,57
4,58
65,59
2,60
104,61
56,62
8,63
82,64
6,65
58,66
65,67
73,68
58,69
34,70
22,71
56,72
16,73
74,74
65,75
50,76
62,77
110,78
71,79
10,80
8,81
62,82
14,83
83,84
85,85
50,86
8,87
56,88
68,89
20,90
10,91
72,92
62,93
75,94
52,95
59,96
78,97
8,98
4,99
74,100
51,101
56,102
50,103
52,104
51,105
79,106
70,107
116,108
57,109
128,110
74,111
8,112
12,113
12,114
74,115
32,116
76,117
72,118
82,119
121,120
51,121
55,122
88,123
24,124
53,125
96,126
71,127
58,128
57,129
110,130
113,131
56,132
77,133
42,134
86,135
18,136
70,137
6,138
94,139
12,140
54,141
8,142
56,143
2,144
102,145
4,146
30,147
18,148
63,149
51,150
2,151
73,152
106,153
51,154
76,155
58,156
18,157
52,158
51,159
16,160
56,161
68,162
52,163
67,164
74,165
63,166
71,167
30,168
64,169
62,170
36,171
57,172
2,173
14,174
80,175
53,176
52,177
51,178
58,179
51,180
58,181
58,182
85,183
107,184
53,185
51,186
53,187
74,188
78,189
2,190
52,191
52,192
4,193
51,194
30,195
4,196
59,197
55,198
82,199
16,200
51,201
51,202
72,203
55,204
88,205
51,206
122,207
65,208
16,209
55,210
64,211
2,212
85,213
4,214
57,215
51,216
4,217
51,218
75,219
182,220
67,221
12,222
51,223
4,224
62,225
51,226
14,227
44,228
59,229
80,230
57,231
12,232
133,233
51,234
14,235
10,236
52,237
89,238
51,239
66,240
56,241
64,242
44,243
59,244
52,245
51,246
6,247
52,248
51,249
80,250
52,251
12,252
72,253
51,254
52,255
56,256
34,257
83,258
51,259
2,260
14,261
2,262
115,263
82,264
51,265
59,266
122,267
57,268
79,269
51,270
8,271
10,272
52,273
111,274
52,275
69,276
56,277
51,278
55,279
34,280
51,281
72,282
2,283
2,284
55,285
64,286
51,287
2,288
169,289
55,290
2,291
60,292
57,293
2,294
51,295
54,296
54,297
6,298
51,299
2,300
52,301
55,302
67,303
96,304
14,305
64,306
4,307
51,308
4,309
14,310
72,311
110,312
66,313
71,314
54,315
51,316
94,317
20,318
75,319
6,320
8,321
75,322
60,323
65,324
8,325
66,326
58,327
51,328
58,329
176,330
57,331
2,332
6,333
51,334
16,335
85,336
2,337
4,338
2,339
52,340
76,341
51,342
4,343
8,344
55,345
55,346
82,347
52,348
20,349
66,350
89,351
157,352
36,353
81,354
54,355
51,356
51,357
46,358
2,359
32,360
51,361
12,362
60,363
70,364
59,365
64,366
20,367
155,368
74,369
118,370
81,371
51,372
4,373
53,374
76,375
2,376
159,377
51,378
74,379
55,380
52,381
57,382
51,383
2,384
6,385
52,386
51,387
51,388
55,389
51,390
53,391
52,392
51,393
68,394
76,395
143,396
65,397
82,398
51,399
6,400
52,401
51,402
85,403
18,404
158,405
51,406
2,407
51,408
2,409
53,410
16,411
18,412
8,413
52,414
64,415
2,416
57,417
51,418
51,419
68,420
24,421
92,422
58,423
51,424
68,425
51,426
32,427
52,428
138,429
10,430
51,431
94,432
8,433
118,434
79,435
70,436
67,437
63,438
51,439
4,440
53,441
51,442
10,443
51,444
74,445
72,446
51,447
6,448
78,449
71,450
51,451
54,452
51,453
95,454
58,455
51,456
84,457
73,458
10,459
4,460
80,461
55,462
4,463
51,464
96,465
51,466
4,467
71,468
53,469
2,470
51,471
51,472
12,473
86,474
59,475
66,476
51,477
51,478
56,479
51,480
51,481
54,482
10,483
36,484
64,485
51,486
58,487
52,488
51,489
54,490
18,491
2,492
51,493
52,494
51,495
10,496
51,497
142,498
81,499
51,500
6,501
51,502
56,503
64,504
60,505
134,506
84,507
51,508
56,509
55,510
51,511
52,512
51,513
75,514
82,515
51,516
2,517
102,518
2,519
4,520
80,521
72,522
50,523
4,524
51,525
93,526
51,527
51,528
57,529
52,530
72,531
79,532
55,533
2,534
51,535
2,536
20,537
55,538
77,539
90,540
71,541
51,542
52,543
51,544
168,545
58,546
51,547
68,548
56,549
58,550
51,551
2,552
54,553
51,554
58,555
2,556
51,557
84,558
75,559
52,560
56,561
85,562
54,563
88,564
70,565
51,566
53,567
52,568
55,569
51,570
4,571
55,572
73,573
8,574
51,575
54,576
66,577
77,578
51,579
10,580
74,581
70,582
96,583
72,584
6,585
118,586
100,587
53,588
51,589
51,590
55,591
2,592
51,593
12,594
51,595
2,596
52,597
62,598
60,599
4,600
6,601
55,602
2,603
59,604
53,605
52,606
54,607
12,608
51,609
66,610
51,611
2,612
52,613
51,614
107,615
24,616
53,617
51,618
86,619
53,620
54,621
69,622
51,623
90,624
6,625
51,626
82,627
51,628
54,629
94,630
52,631
67,632
51,633
51,634
52,635
51,636
55,637
130,638
48,639
63,640
8,641
83,642
69,643
56,644
18,645
85,646
52,647
74,648
66,649
51,650
57,651
44,652
52,653
51,654
51,655
51,656
75,657
2,658
8,659
61,660
51,661
2,662
102,663
51,664
78,665
54,666
51,667
55,668
64,669
10,670
51,671
12,672
55,673
59,674
51,675
51,676
51,677
70,678
79,679
51,680
51,681
2,682
10,683
2,684
2,685
2,686
73,687
12,688
65,689
54,690
52,691
78,692
4,693
51,694
2,695
2,696
91,697
60,698
57,699
2,700
52,701
2,702
42,703
116,704
52,705
67,706
51,707
53,708
54,709
52,710
51,711
28,712
52,713
4,714
66,715
97,716
51,717
79,718
51,719
93,720
53,721
92,722
51,723
8,724
12,725
18,726
51,727
52,728
53,729
67,730
51,731
4,732
121,733
81,734
16,735
61,736
74,737
100,738
70,739
52,740
51,741
2,742
52,743
57,744
64,745
66,746
56,747
51,748
51,749
124,750
51,751
4,752
108,753
79,754
62,755
51,756
51,757
2,758
51,759
4,760
40,761
99,762
51,763
58,764
58,765
86,766
51,767
51,768
60,769
72,770
51,771
91,772
51,773
63,774
52,775
51,776
96,777
53,778
68,779
51,780
60,781
51,782
101,783
51,784
60,785
6,786
57,787
2,788
96,789
51,790
52,791
63,792
52,793
51,794
65,795
70,796
16,797
51,798
4,799
38,800
34,801
51,802
90,803
51,804
12,805
51,806
73,807
18,808
68,809
68,810
51,811
51,812
64,813
38,814
2,815
2,816
54,817
57,818
69,819
53,820
63,821
51,822
62,823
52,824
51,825
75,826
51,827
6,828
51,829
54,830
84,831
54,832
8,833
92,834
51,835
22,836
52,837
4,838
65,839
24,840
2,841
76,842
8,843
56,844
102,845
51,846
52,847
60,848
54,849
51,850
18,851
51,852
4,853
51,854
4,855
75,856
51,857
70,858
4,859
53,860
73,861
106,862
51,863
51,864
72,865
51,866
12,867
53,868
53,869
56,870
51,871
10,872
52,873
81,874
51,875
51,876
51,877
53,878
79,879
54,880
74,881
51,882
77,883
52,884
28,885
61,886
4,887
8,888
51,889
51,890
66,891
51,892
51,893
54,894
53,895
62,896
51,897
53,898
63,899
4,900
51,901
2,902
51,903
75,904
60,905
70,906
103,907
52,908
55,909
4,910
51,911
70,912
52,913
53,914
52,915
83,916
56,917
99,918
4,919
14,920
51,921
126,922
51,923
53,924
26,925
2,926
51,927
53,928
71,929
2,930
82,931
79,932
2,933
4,934
10,935
54,936
28,937
54,938
54,939
51,940
120,941
24,942
10,943
51,944
57,945
28,946
14,947
70,948
10,949
51,950
138,951
51,952
66,953
51,954
57,955
8,956
66,957
24,958
