cost,episode
67,0
53,1
141,2
35,3
1,4
5,5
51,6
50,7
1,8
50,9
61,10
50,11
73,12
50,13
64,14
95,15
35,16
87,17
1,18
3,19
53,20
1,21
55,22
53,23
50,24
1,25
1,26
1,27
3,28
50,29
93,30
1,31
1,32
75,33
1,34
3,35
54,36
1,37
50,38
65,39
3,40
1,41
54,42
1,43
149,44
5,45
55,46
7,47
1,48
41,49
1,50
1,51
84,52
63,53
1,54
52,55
56,56
1,57
52,58
106,59
3,60
31,61
1,62
47,63
50,64
131,65
5,66
53,67
1,68
1,69
54,70
1,71
1,72
3,73
1,74
7,75
11,76
1,77
50,78
3,79
77,80
56,81
1,82
3,83
52,84
41,85
3,86
61,87
1,88
65,89
1,90
79,91
23,92
1,93
63,94
75,95
52,96
1,97
54,98
1,99
3,100
1,101
1,102
50,103
3,104
79,105
5,106
65,107
52,108
7,109
50,110
50,111
52,112
27,113
3,114
50,115
52,116
50,117
1,118
50,119
1,120
7,121
1,122
117,123
1,124
1,125
61,126
1,127
66,128
1,129
1,130
1,131
63,132
64,133
50,134
50,135
3,136
50,137
61,138
3,139
50,140
78,141
5,142
50,143
50,144
50,145
50,146
73,147
50,148
50,149
50,150
50,151
50,152
50,153
50,154
50,155
50,156
50,157
50,158
50,159
50,160
50,161
50,162
50,163
50,164
50,165
50,166
50,167
50,168
50,169
50,170
50,171
50,172
74,173
50,174
50,175
50,176
50,177
50,178
50,179
50,180
50,181
50,182
50,183
50,184
50,185
50,186
50,187
50,188
50,189
50,190
50,191
50,192
50,193
50,194
50,195
50,196
50,197
50,198
50,199
50,200
50,201
50,202
50,203
50,204
50,205
50,206
50,207
50,208
50,209
50,210
50,211
50,212
50,213
50,214
50,215
50,216
50,217
50,218
50,219
50,220
50,221
50,222
50,223
50,224
50,225
50,226
50,227
50,228
50,229
50,230
50,231
50,232
50,233
50,234
50,235
50,236
50,237
50,238
50,239
50,240
50,241
50,242
50,243
50,244
50,245
50,246
50,247
50,248
50,249
50,250
50,251
50,252
50,253
50,254
50,255
50,256
50,257
50,258
50,259
50,260
50,261
50,262
50,263
50,264
50,265
50,266
50,267
50,268
50,269
50,270
50,271
50,272
50,273
50,274
50,275
50,276
50,277
50,278
50,279
50,280
50,281
50,282
50,283
50,284
50,285
50,286
50,287
50,288
50,289
50,290
50,291
50,292
50,293
50,294
50,295
50,296
50,297
50,298
50,299
50,300
50,301
50,302
50,303
50,304
50,305
50,306
50,307
50,308
50,309
50,310
50,311
50,312
50,313
50,314
50,315
50,316
50,317
50,318
50,319
50,320
50,321
50,322
50,323
50,324
50,325
50,326
50,327
50,328
50,329
50,330
50,331
50,332
50,333
50,334
50,335
50,336
50,337
50,338
50,339
50,340
50,341
50,342
50,343
50,344
50,345
50,346
50,347
50,348
50,349
50,350
